action_resource_type_id,action_id,resource_type_id,required_flag,dependent_actions
7172,5181,536,false,[]
7173,5181,1936,false,[]
7174,5181,539,false,[]
7175,5181,537,false,[]
7176,5181,544,false,[]
7177,5181,535,false,[]
7178,5181,541,false,[]
7179,5182,535,true,[]
7180,5183,542,false,[]
7181,5183,547,false,[]
7182,5183,543,false,[]
7183,5183,538,false,[]
7184,5183,540,false,[]
7185,5183,536,false,[]
7186,5183,1936,false,[]
7187,5183,539,false,[]
7188,5183,537,false,[]
7189,5183,544,false,[]
7190,5183,535,false,[]
7191,5183,541,false,[]
7192,5184,539,true,[]
7193,5185,1936,false,[]
7194,5186,542,true,[]
7195,5187,1936,false,[]
7196,5188,1936,false,[]
7197,5189,543,true,[]
7198,5190,543,true,[]
7199,5190,536,true,[]
7200,5190,544,true,[]
7201,5190,535,true,[]
7202,5191,540,true,[]
7203,5192,536,false,[]
7204,5192,535,false,[]
7205,5193,540,false,[]
7206,5193,536,false,[]
7207,5193,535,false,[]
7208,5194,536,false,[]
7209,5194,535,false,[]
7210,5195,535,true,[]
7211,5196,547,true,[]
7212,5197,536,true,[]
7213,5198,549,true,[]
7214,5198,1820,false,[]
7215,5199,1820,false,[]
7216,5200,548,true,[]
7217,5200,549,true,[]
7218,5200,1820,false,[]
7219,5201,1820,false,"[cloudhsm:DescribeClusters, iam:CreateServiceLinkedRole]"
7220,5202,549,true,[]
7221,5202,1820,false,[]
7222,5203,1820,false,"[iam:CreateServiceLinkedRole, kms:PutKeyPolicy, kms:TagResource]"
7223,5204,549,true,[]
7224,5204,1820,false,[]
7225,5205,548,true,[]
7226,5205,549,true,[]
7227,5205,1820,false,[]
7228,5206,1820,false,[]
7229,5207,549,true,[]
7230,5207,1820,false,[]
7231,5208,1820,false,[]
7232,5209,549,true,[]
7233,5209,1820,false,[]
7234,5210,549,true,[]
7235,5210,1820,false,[]
7236,5211,549,true,[]
7237,5211,1820,false,[]
7238,5212,1820,false,[]
7239,5213,549,true,[]
7240,5213,1820,false,[]
7241,5214,549,true,[]
7242,5214,1820,false,[]
7243,5215,549,true,[]
7244,5215,1820,false,[]
7245,5216,549,true,[]
7246,5216,1820,false,[]
7247,5217,549,true,[]
7248,5217,1820,false,[]
7249,5218,549,true,[]
7250,5218,1820,false,[]
7251,5219,549,true,[]
7252,5219,1820,false,[]
7253,5220,549,true,[]
7254,5220,1820,false,[]
7255,5221,1820,false,[]
7256,5222,549,true,[]
7257,5222,1820,false,[]
7258,5223,549,true,[]
7259,5223,1820,false,[]
7260,5224,549,true,[]
7261,5224,1820,false,[]
7262,5225,549,true,[]
7263,5225,1820,false,[]
7264,5226,549,true,[]
7265,5226,1820,false,[]
7266,5227,1820,false,[]
7267,5228,549,true,[]
7268,5228,1820,false,[]
7269,5229,549,true,[]
7270,5229,1820,false,[]
7271,5230,549,true,[]
7272,5230,1820,false,[]
7273,5231,1820,false,[]
7274,5232,549,true,[]
7275,5232,1820,false,[]
7276,5233,1820,false,[]
7277,5234,549,true,[]
7278,5234,1820,false,[]
7279,5235,549,true,[]
7280,5235,1820,false,[]
7281,5236,549,true,[]
7282,5236,1820,false,[]
7283,5237,549,true,"[iam:CreateServiceLinkedRole, kms:CreateKey, kms:PutKeyPolicy, kms:TagResource]"
7284,5237,1820,false,[]
7285,5238,549,true,[]
7286,5239,549,true,[]
7287,5239,1820,false,[]
7288,5240,549,true,[]
7289,5240,1820,false,[]
7290,5241,549,true,[]
7291,5241,1820,false,[]
7292,5242,549,true,[]
7293,5242,1820,false,[]
7294,5243,549,true,[]
7295,5244,549,true,[]
7296,5244,1820,false,[]
7297,5245,549,true,[]
7298,5245,1820,false,[]
7299,5246,548,true,[]
7300,5246,549,true,[]
7301,5246,1820,false,[]
7302,5247,1820,false,[]
7303,5248,549,true,[]
7304,5248,1820,false,[]
7305,5249,549,true,[]
7306,5249,1820,false,[]
7307,5250,549,true,[]
7308,5250,1820,false,[]
7309,5251,549,true,[]
7310,5251,1820,false,[]
7311,5252,2041,false,[]
7312,5253,2041,false,[]
7313,5254,2041,false,[]
7314,5255,2041,false,[]
7315,5256,2041,false,[]
7316,5257,2041,false,[]
7317,5258,2041,false,[]
7318,5259,2041,false,[]
7319,5260,2041,false,[]
7320,5261,2041,false,[]
7321,5262,2041,false,[]
7322,5263,2041,false,[]
7323,5264,2041,false,[]
7324,5265,2041,false,[]
7325,5266,2041,false,[]
7326,5267,2041,false,[]
7327,5268,2041,false,[]
7328,5269,2041,false,[]
7329,5270,2041,false,[]
7330,5271,2041,false,[]
7331,5272,2041,false,[]
7332,5273,2041,false,[]
7333,5274,2041,false,[]
7334,5275,2041,false,[]
7335,5276,2041,false,[]
7336,5277,2041,false,[lakeformation:StartQueryPlanning]
7337,5278,2041,false,[lakeformation:StartQueryPlanning]
7338,5279,2041,false,[]
7339,5280,2041,false,[]
7340,5281,2041,false,"[lakeformation:GetWorkUnits, lakeformation:StartQueryPlanning]"
7341,5282,2041,false,[lakeformation:StartQueryPlanning]
7342,5283,2041,false,[]
7343,5284,2041,false,[]
7344,5285,2041,false,[]
7345,5286,2041,false,[]
7346,5287,2041,false,[]
7347,5288,2041,false,[]
7348,5289,2041,false,[]
7349,5290,2041,false,[]
7350,5291,2041,false,[]
7351,5292,2041,false,[]
7352,5293,2041,false,[]
7353,5294,2041,false,[]
7354,5295,2041,false,[]
7355,5296,2041,false,[]
7356,5297,2041,false,[]
7357,5298,2041,false,[]
7358,5299,2041,false,[]
7359,5300,2041,false,[]
7360,5301,2041,false,[]
7361,5302,2041,false,[]
7362,5303,2041,false,[]
7363,5304,2041,false,[]
7364,5305,556,true,[]
7365,5306,552,true,[]
7366,5306,2042,false,[]
7367,5307,552,true,[]
7368,5308,2042,false,[]
7369,5309,2042,false,[]
7370,5310,552,true,[iam:PassRole]
7371,5310,2042,false,[]
7372,5311,552,true,[]
7373,5311,2042,false,[]
7374,5312,552,true,[]
7375,5313,550,true,[]
7376,5314,551,true,[]
7377,5314,2042,false,[]
7378,5315,552,true,[]
7379,5316,552,true,[]
7380,5317,552,true,[]
7381,5318,552,true,[]
7382,5319,552,true,[]
7383,5319,2042,false,[]
7384,5320,556,true,[]
7385,5321,553,false,[]
7386,5321,554,false,[]
7387,5322,552,true,[]
7388,5323,552,true,[]
7389,5324,2042,false,[]
7390,5325,552,true,[]
7391,5326,550,true,[]
7392,5327,551,true,[]
7393,5327,2042,false,[]
7394,5328,552,true,[]
7395,5329,552,true,[]
7396,5330,552,true,[]
7397,5331,552,true,[]
7398,5332,552,true,[]
7399,5333,552,true,[]
7400,5333,2042,false,[]
7401,5334,556,true,[]
7402,5335,556,true,[]
7403,5336,552,true,[]
7404,5337,553,false,[]
7405,5337,554,false,[]
7406,5338,552,true,[]
7407,5339,552,true,[]
7408,5340,552,true,[]
7409,5340,2042,false,[]
7410,5341,552,true,[]
7411,5341,2042,false,[]
7412,5342,552,true,[]
7413,5343,2042,false,[]
7414,5344,2042,false,[]
7415,5345,552,true,[]
7416,5346,552,true,[]
7417,5346,2042,false,[]
7418,5347,2042,false,[]
7419,5348,550,true,[]
7420,5349,2042,false,[]
7421,5350,2042,false,[]
7422,5351,552,true,[]
7423,5352,552,true,[]
7424,5353,552,true,[]
7425,5354,555,true,[]
7426,5355,552,true,[]
7427,5356,550,true,[]
7428,5356,552,true,[]
7429,5356,2042,false,[]
7430,5357,552,true,[]
7431,5358,552,true,[]
7432,5359,553,false,[]
7433,5359,554,false,[]
7434,5360,552,true,[]
7435,5361,556,true,[]
7436,5362,552,true,[]
7437,5362,2042,false,[]
7438,5363,552,true,[]
7439,5363,2042,false,[]
7440,5364,552,true,[]
7441,5364,2042,false,[]
7442,5365,552,true,[]
7443,5366,550,true,[]
7444,5367,551,true,[]
7445,5367,2042,false,[]
7446,5368,552,true,[]
7447,5369,550,true,[]
7448,5369,552,true,[]
7449,5370,552,true,[]
7450,5370,2042,false,[]
7451,5371,552,true,[]
7452,5372,552,true,[]
7453,5372,2042,false,[]
7454,5373,1821,false,[]
7455,5374,557,true,[]
7456,5375,1821,false,[]
7457,5376,1821,false,[]
7458,5377,1821,false,[]
7459,5378,557,true,[]
7460,5379,1821,false,[]
7461,5380,1821,false,[]
7462,5381,1821,false,[]
7463,5382,1821,false,[]
7464,5383,1821,false,[]
7465,5384,557,true,[]
7466,5385,1821,false,[]
7467,5386,1821,false,[]
7468,5387,1821,false,[]
7469,5388,1821,false,[]
7470,5389,1821,false,[]
7471,5390,1821,false,[]
7472,5391,1821,false,[]
7473,5392,1821,false,[]
7474,5393,1821,false,[]
7475,5394,1821,false,[]
7476,5395,1821,false,[]
7477,5396,1821,false,[]
7478,5397,1821,false,[]
7479,5398,1821,false,[]
7480,5399,1821,false,[]
7481,5400,1821,false,[]
7482,5401,557,false,[]
7483,5402,1821,false,[]
7484,5403,1821,false,[]
7485,5404,1821,false,[]
7486,5405,1821,false,[]
7487,5406,1821,false,[]
7488,5407,557,false,[]
7489,5408,557,false,[]
7490,5409,1821,false,[]
7491,5410,560,true,[]
7492,5411,1822,false,[]
7493,5412,559,true,[]
7494,5413,1822,false,[]
7495,5414,559,true,[]
7496,5415,560,true,[]
7497,5416,1822,false,[]
7498,5417,1822,false,[]
7499,5418,1822,false,[]
7500,5419,1822,false,[]
7501,5420,559,true,[]
7502,5421,559,true,[]
7503,5422,560,true,[]
7504,5423,559,true,[]
7505,5424,558,true,[]
7506,5425,561,true,[]
7507,5426,1822,false,[]
7508,5427,1822,false,[]
7509,5428,1822,false,[]
7510,5429,560,true,[]
7511,5430,559,true,[]
7512,5431,558,true,[]
7513,5432,1822,false,[]
7514,5433,561,true,[]
7515,5434,559,true,[]
7516,5435,1822,false,[]
7517,5436,558,true,[]
7518,5437,1822,false,[]
7519,5438,558,true,[]
7520,5439,1822,false,[]
7521,5440,1822,false,[]
7522,5441,558,false,[]
7523,5442,1822,false,[]
7524,5443,559,true,[]
7525,5444,1822,false,[]
7526,5445,1822,false,[]
7527,5446,1822,false,[]
7528,5447,1822,false,[]
7529,5448,1822,false,[]
7530,5449,1822,false,[]
7531,5450,558,true,[]
7532,5451,1822,false,[]
7533,5452,558,true,[]
7534,5453,560,true,[]
7535,5454,1822,false,[]
7536,5454,558,true,[]
7537,5455,558,true,[]
7538,5456,558,true,[]
7539,5457,561,true,[]
7540,5458,558,true,[]
7541,5459,1822,false,[]
7542,5460,2144,false,[]
7543,5461,2144,false,[]
7544,5462,2144,false,[]
7545,5463,2144,false,[]
7546,5464,2043,false,[]
7547,5465,2043,false,[]
7548,5466,2043,false,[]
7549,5467,2043,false,[]
7550,5468,2043,false,[]
7551,5469,2043,false,[]
7552,5470,2043,false,[]
7553,5471,2043,false,[]
7554,5472,2043,false,[]
7555,5473,2043,false,[]
7556,5474,2043,false,[]
7557,5475,562,true,[]
7558,5476,2145,false,"[s3:GetObject, s3:ListBucket]"
7559,5477,562,true,[s3:GetObject]
7560,5478,562,true,"[elasticloadbalancing:AddTags, elasticloadbalancing:CreateListener, elasticloadbalancing:CreateTargetGroup, elasticloadbalancing:RegisterTargets]"
7561,5478,563,false,[]
7562,5479,2145,false,"[ec2:CreateNetworkInterface, ec2:CreateNetworkInterfacePermission, ec2:DescribeNetworkInterfaces, ec2:DescribeSecurityGroups, ec2:DescribeSubnets, ec2:DescribeVpcAttribute, ec2:DescribeVpcs, ec2:ModifyNetworkInterfaceAttribute, elasticfilesystem:DescribeMountTargets, elasticloadbalancing:AddTags, elasticloadbalancing:CreateLoadBalancer, fsx:DescribeFileSystems, iam:CreateServiceLinkedRole]"
7563,5480,562,true,"[elasticloadbalancing:DeleteListener, elasticloadbalancing:DeleteTargetGroup]"
7564,5481,562,true,"[elasticloadbalancing:DeleteListener, elasticloadbalancing:DeleteTargetGroup]"
7565,5482,563,true,[elasticloadbalancing:DeleteLoadBalancer]
7566,5483,562,true,[]
7567,5484,562,true,[]
7568,5485,562,true,[]
7569,5486,562,true,[]
7570,5487,562,true,[]
7571,5488,562,true,[]
7572,5489,563,true,[]
7573,5490,2145,false,[]
7574,5491,562,true,[]
7575,5492,2145,false,[]
7576,5493,562,true,[]
7577,5494,562,true,[]
7578,5495,562,true,[]
7579,5496,562,true,[]
7580,5497,562,true,[]
7581,5498,562,true,[]
7582,5499,2145,false,[]
7583,5500,2145,false,[]
7584,5501,2145,false,[]
7585,5502,562,true,[]
7586,5503,562,true,[]
7587,5504,562,true,[]
7588,5505,562,false,[]
7589,5505,563,false,[]
7590,5505,2145,false,[]
7591,5506,562,false,[]
7592,5506,563,false,[]
7593,5506,2145,false,[]
7594,5507,562,true,"[s3:GetObject, s3:ListBucket]"
7595,5508,563,true,[]
7596,5509,564,true,[]
7597,5510,1823,false,[]
7598,5511,2146,false,[]
7599,5512,2146,false,[]
7600,5513,2146,false,[]
7601,5514,2146,false,[]
7602,5515,2146,false,[]
7603,5516,2146,false,[]
7604,5517,2146,false,[]
7605,5518,2146,false,[]
7606,5519,2146,false,[]
7607,5520,2146,false,[]
7608,5521,2146,false,[]
7609,5522,2146,false,[]
7610,5523,2146,false,[]
7611,5524,2146,false,[]
7612,5525,2146,false,[]
7613,5526,2146,false,[]
7614,5527,2146,false,[]
7615,5528,2146,false,[]
7616,5529,566,true,[]
7617,5530,1937,false,[]
7618,5531,565,true,[]
7619,5532,1937,false,[]
7620,5533,566,true,[]
7621,5534,565,true,[]
7622,5535,1937,false,[]
7623,5536,565,true,[]
7624,5537,1937,false,[]
7625,5538,1937,false,[]
7626,5539,1937,false,[]
7627,5540,565,false,[]
7628,5540,566,false,[]
7629,5541,1937,false,[]
7630,5542,565,true,[]
7631,5543,565,true,[]
7632,5543,1937,false,[]
7633,5544,565,false,[]
7634,5544,1937,false,[]
7635,5544,566,false,[]
7636,5545,565,false,[]
7637,5545,1937,false,[]
7638,5545,566,false,[]
7639,5546,1937,false,[]
7640,5547,2044,false,[]
7641,5548,2044,false,[]
7642,5549,2147,false,[]
7643,5549,567,false,[]
7644,5550,2147,false,[]
7645,5550,567,true,[aws-marketplace:TagResource]
7646,5551,2147,false,[]
7647,5551,567,true,[]
7648,5552,2147,false,[]
7649,5552,567,true,[]
7650,5553,1938,false,[]
7651,5554,1824,false,[]
7652,5555,1939,false,[]
7653,5556,1939,false,[]
7654,5557,1939,false,[]
7655,5558,1940,false,[]
7656,5559,1940,false,[]
7657,5560,1940,false,[]
7658,5561,1940,false,[]
7659,5562,1940,false,[]
7660,5563,1940,false,[]
7661,5564,1940,false,[]
7662,5565,1940,false,[]
7663,5566,1940,false,[]
7664,5567,1940,false,[]
7665,5568,1940,false,[]
7666,5569,1940,false,[]
7667,5570,1940,false,[]
7668,5571,1941,false,[]
7669,5572,1941,false,[]
7670,5573,1941,false,[]
7671,5574,1941,false,[]
7672,5575,2045,false,[]
7673,5576,2045,false,[]
7674,5577,2045,false,[]
7675,5578,2045,false,[]
7676,5579,2045,false,[]
7677,5580,1825,false,[]
7678,5581,1825,false,[]
7679,5582,568,true,[]
7680,5583,570,true,[]
7681,5583,1942,false,[]
7682,5584,570,true,[vendor-insights:GetDataSource]
7683,5584,1942,false,[]
7684,5585,1942,false,[vendor-insights:TagResource]
7685,5586,1942,false,[vendor-insights:TagResource]
7686,5587,570,true,[]
7687,5587,1942,false,[]
7688,5588,569,true,[]
7689,5588,1942,false,[]
7690,5589,570,true,[vendor-insights:GetDataSource]
7691,5589,1942,false,[]
7692,5590,569,true,[]
7693,5590,1942,false,[]
7694,5591,570,true,[]
7695,5592,1942,false,[]
7696,5593,570,true,[]
7697,5593,1942,false,[]
7698,5594,570,true,[]
7699,5594,1942,false,[]
7700,5595,1942,false,[]
7701,5596,570,true,[]
7702,5597,1942,false,[]
7703,5598,570,true,[]
7704,5598,1942,false,[]
7705,5599,1942,false,[]
7706,5600,569,false,[]
7707,5600,570,false,[]
7708,5600,1942,false,[]
7709,5601,569,false,[]
7710,5601,570,false,[]
7711,5601,1942,false,[]
7712,5602,569,false,[]
7713,5602,570,false,[]
7714,5602,1942,false,[]
7715,5603,569,true,[]
7716,5603,1942,false,[]
7717,5604,570,true,[]
7718,5604,1942,false,[]
7719,5605,570,true,[]
7720,5605,1942,false,[]
7721,5606,570,true,[]
7722,5606,1942,false,[]
7723,5607,1827,false,[]
7724,5608,571,true,[]
7725,5609,571,true,[]
7726,5610,571,true,[]
7727,5611,573,true,[]
7728,5612,573,true,[]
7729,5613,2149,false,[]
7730,5614,572,true,[]
7731,5615,2149,false,[]
7732,5616,572,true,[]
7733,5617,2149,false,[]
7734,5618,2149,false,[]
7735,5619,573,true,[]
7736,5620,573,true,[]
7737,5621,573,true,[]
7738,5622,2149,false,[]
7739,5623,573,true,[]
7740,5624,2149,false,[]
7741,5625,573,true,[]
7742,5626,573,true,[]
7743,5627,2149,false,[]
7744,5628,2149,false,[]
7745,5629,2149,false,[]
7746,5630,573,true,[]
7747,5631,573,true,[]
7748,5632,2150,false,[]
7749,5633,575,true,[]
7750,5633,2150,false,[]
7751,5634,574,true,[]
7752,5635,574,true,[]
7753,5636,575,true,[]
7754,5637,574,true,[]
7755,5638,574,true,[]
7756,5639,574,true,[]
7757,5640,2150,false,[]
7758,5641,575,true,[]
7759,5642,575,true,[]
7760,5643,575,true,[]
7761,5644,574,true,[]
7762,5645,574,true,[]
7763,5646,574,true,[]
7764,5647,2150,false,[]
7765,5648,575,true,[]
7766,5648,574,true,[]
7767,5649,575,true,[]
7768,5650,575,true,[]
7769,5651,2150,false,[]
7770,5652,574,true,[]
7771,5653,574,true,[]
7772,5654,2150,false,[]
7773,5655,2150,false,[]
7774,5656,574,true,[]
7775,5657,2150,false,[]
7776,5658,574,true,[]
7777,5659,574,true,[]
7778,5660,575,false,[]
7779,5660,574,false,[]
7780,5660,2150,false,[]
7781,5661,575,false,[]
7782,5661,574,false,[]
7783,5661,2150,false,[]
7784,5662,575,true,[]
7785,5663,574,true,[]
7786,5664,574,true,[]
7787,5665,574,true,[]
7788,5666,2046,false,[]
7789,5667,2046,false,[]
7790,5668,2046,false,[]
7791,5669,2046,false,[]
7792,5670,577,true,[]
7793,5670,2046,false,[]
7794,5671,576,true,[]
7795,5671,2046,false,[]
7796,5672,2046,false,[]
7797,5673,579,true,[]
7798,5673,2046,false,[]
7799,5674,578,true,[]
7800,5674,2046,false,[]
7801,5675,577,true,[]
7802,5675,2046,false,[]
7803,5676,576,true,[]
7804,5676,2046,false,[]
7805,5677,2046,false,[]
7806,5678,579,true,[]
7807,5678,2046,false,[]
7808,5679,578,true,[]
7809,5679,2046,false,[]
7810,5680,577,true,[]
7811,5681,576,true,[]
7812,5682,2046,false,[]
7813,5683,579,true,[]
7814,5684,576,true,[]
7815,5685,2046,false,[]
7816,5686,2046,false,[]
7817,5687,577,false,[]
7818,5687,576,false,[]
7819,5687,579,false,[]
7820,5687,578,false,[]
7821,5687,2046,false,[]
7822,5688,577,false,[]
7823,5688,576,false,[]
7824,5688,579,false,[]
7825,5688,578,false,[]
7826,5688,2046,false,[]
7827,5689,579,true,[]
7828,5689,2046,false,[]
7829,5690,1943,false,[]
7830,5691,1943,false,[]
7831,5692,1943,false,[]
7832,5693,1943,false,[]
7833,5694,1943,false,[]
7834,5695,1943,false,[]
7835,5696,1943,false,[]
7836,5697,1943,false,[]
7837,5698,1943,false,[]
7838,5699,1943,false,[]
7839,5700,1943,false,[]
7840,5701,1943,false,[]
7841,5702,1943,false,[]
7842,5703,1943,false,[]
7843,5704,1943,false,[]
7844,5705,1943,false,[]
7845,5706,1943,false,[]
7846,5707,1943,false,[]
7847,5708,1943,false,[]
7848,5709,1943,false,[]
7849,5710,1943,false,[]
7850,5711,1943,false,[]
7851,5712,1943,false,[]
7852,5713,1943,false,[]
7853,5714,1943,false,[]
7854,5715,1943,false,[]
7855,5716,1943,false,[]
7856,5717,1943,false,[]
7857,5718,1943,false,[]
7858,5719,1943,false,[]
7859,5720,1943,false,[]
7860,5721,580,true,[]
7861,5721,581,true,[]
7862,5722,580,true,[]
7863,5723,580,true,[iam:CreateServiceLinkedRole]
7864,5723,581,true,[]
7865,5723,1944,false,[]
7866,5724,581,true,[]
7867,5724,582,false,[]
7868,5724,583,false,[]
7869,5724,584,false,[]
7870,5724,1944,false,[]
7871,5725,582,false,[]
7872,5725,583,false,[]
7873,5725,1944,false,[]
7874,5726,584,true,[iam:CreateServiceLinkedRole]
7875,5726,1944,false,[]
7876,5727,580,true,[]
7877,5728,581,true,[]
7878,5729,581,false,[]
7879,5729,582,false,[]
7880,5729,583,false,[]
7881,5730,582,true,[]
7882,5730,583,true,[]
7883,5731,584,true,[]
7884,5732,580,true,[]
7885,5733,581,true,[]
7886,5733,582,false,[]
7887,5733,583,false,[]
7888,5733,584,false,[]
7889,5734,580,true,[]
7890,5735,581,false,[]
7891,5735,582,false,[]
7892,5735,583,false,[]
7893,5736,582,false,[]
7894,5736,583,false,[]
7895,5737,582,false,[]
7896,5737,583,false,[]
7897,5738,584,true,[]
7898,5739,580,true,[]
7899,5740,581,true,[]
7900,5741,580,true,[]
7901,5742,1944,false,[]
7902,5743,584,true,[]
7903,5744,580,true,[]
7904,5744,581,true,[]
7905,5744,582,false,[]
7906,5744,583,false,[]
7907,5744,584,false,[]
7908,5745,581,false,[]
7909,5745,582,false,[]
7910,5745,583,false,[]
7911,5746,580,false,[]
7912,5746,581,false,[]
7913,5746,582,false,[]
7914,5746,583,false,[]
7915,5746,584,false,[]
7916,5746,1944,false,[]
7917,5747,580,false,[]
7918,5747,581,false,[]
7919,5747,582,false,[]
7920,5747,583,false,[]
7921,5747,584,false,[]
7922,5747,1944,false,[]
7923,5748,580,true,[]
7924,5749,580,true,[]
7925,5750,580,true,[]
7926,5751,581,true,[]
7927,5751,582,false,[]
7928,5751,583,false,[]
7929,5751,584,false,[]
7930,5752,580,true,[]
7931,5753,580,true,[]
7932,5754,582,false,[]
7933,5754,583,false,[]
7934,5755,580,true,[]
7935,5756,584,true,[]
7936,5757,591,true,[ec2:DescribeRegions]
7937,5758,588,true,[]
7938,5758,585,true,[]
7939,5759,588,true,[]
7940,5759,587,false,[]
7941,5759,2047,false,[]
7942,5759,585,true,[]
7943,5760,588,true,[]
7944,5760,587,true,[]
7945,5760,585,true,[]
7946,5761,588,true,[]
7947,5761,587,false,[]
7948,5761,2047,false,[]
7949,5761,585,true,[]
7950,5762,591,true,"[ec2:DescribeRegions, networkmanager:TagResource]"
7951,5762,590,true,[]
7952,5762,2047,false,[]
7953,5763,591,true,"[ec2:DescribeRegions, networkmanager:TagResource]"
7954,5763,2047,false,[]
7955,5764,2047,false,[]
7956,5764,585,true,[networkmanager:TagResource]
7957,5765,2047,false,[]
7958,5765,585,true,"[ec2:DescribeRegions, networkmanager:TagResource]"
7959,5766,2047,false,[]
7960,5766,585,true,[networkmanager:TagResource]
7961,5767,2047,false,"[iam:CreateServiceLinkedRole, networkmanager:TagResource]"
7962,5768,586,false,[]
7963,5768,2047,false,[]
7964,5768,585,true,[networkmanager:TagResource]
7965,5769,2047,false,[]
7966,5769,585,true,[networkmanager:TagResource]
7967,5770,590,true,"[ec2:DescribeRegions, networkmanager:TagResource]"
7968,5770,2047,false,[]
7969,5771,590,true,"[ec2:DescribeRegions, networkmanager:TagResource]"
7970,5771,2047,false,[]
7971,5772,593,true,"[ec2:DescribeRegions, networkmanager:TagResource]"
7972,5772,2047,false,[]
7973,5773,590,true,"[ec2:DescribeRegions, networkmanager:TagResource]"
7974,5773,2047,false,[]
7975,5774,591,true,[ec2:DescribeRegions]
7976,5775,592,true,[ec2:DescribeRegions]
7977,5776,589,true,[]
7978,5776,585,true,[]
7979,5777,590,true,[ec2:DescribeRegions]
7980,5778,590,true,[]
7981,5779,588,true,[]
7982,5779,585,true,[]
7983,5780,585,true,[]
7984,5781,587,true,[]
7985,5781,585,true,[]
7986,5782,593,true,[ec2:DescribeRegions]
7987,5783,590,true,[]
7988,5784,586,true,[]
7989,5784,585,true,[]
7990,5785,2047,false,[]
7991,5785,585,true,[]
7992,5786,585,false,[]
7993,5787,585,true,[]
7994,5788,2047,false,[]
7995,5788,585,true,[]
7996,5789,588,true,[]
7997,5789,587,true,[]
7998,5789,585,true,[]
7999,5790,2047,false,[]
8000,5790,585,true,[]
8001,5791,590,true,[ec2:DescribeRegions]
8002,5792,591,true,[]
8003,5793,592,true,[]
8004,5794,585,true,[]
8005,5795,589,false,[]
8006,5795,585,true,[]
8007,5796,590,true,[]
8008,5797,590,true,[]
8009,5798,590,true,[]
8010,5799,590,true,[]
8011,5800,585,true,[]
8012,5801,588,false,[]
8013,5801,585,true,[]
8014,5802,588,false,[]
8015,5802,587,false,[]
8016,5802,585,true,[]
8017,5803,587,false,[]
8018,5803,585,true,[]
8019,5804,585,true,[]
8020,5805,585,true,[]
8021,5806,585,true,[]
8022,5807,585,true,[]
8023,5808,585,true,[]
8024,5809,590,true,[]
8025,5810,585,true,[]
8026,5811,591,true,[]
8027,5812,586,false,[]
8028,5812,585,true,[]
8029,5813,585,true,[]
8030,5814,593,true,[]
8031,5815,585,true,[]
8032,5816,591,true,[]
8033,5817,591,true,[]
8034,5818,591,true,[]
8035,5819,592,true,[]
8036,5820,590,true,[]
8037,5821,2047,false,[]
8038,5822,2047,false,[]
8039,5823,2047,false,[]
8040,5824,591,false,[]
8041,5824,589,false,[]
8042,5824,590,false,[]
8043,5824,588,false,[]
8044,5824,587,false,[]
8045,5824,593,false,[]
8046,5824,586,false,[]
8047,5824,2047,false,[]
8048,5824,592,false,[]
8049,5824,585,false,[]
8050,5825,590,true,[ec2:DescribeRegions]
8051,5826,590,true,[]
8052,5827,2047,false,[]
8053,5827,585,true,[]
8054,5828,591,true,[]
8055,5829,590,true,[ec2:DescribeRegions]
8056,5830,2047,false,[]
8057,5831,585,true,[]
8058,5832,591,false,[]
8059,5832,589,false,[]
8060,5832,590,false,[]
8061,5832,588,false,[]
8062,5832,587,false,[]
8063,5832,593,false,[]
8064,5832,586,false,[]
8065,5832,2047,false,[]
8066,5832,592,false,[]
8067,5832,585,false,[]
8068,5833,591,false,[]
8069,5833,589,false,[]
8070,5833,590,false,[]
8071,5833,588,false,[]
8072,5833,587,false,[]
8073,5833,593,false,[]
8074,5833,586,false,[]
8075,5833,2047,false,[]
8076,5833,592,false,[]
8077,5833,585,false,[]
8078,5834,589,true,[]
8079,5834,585,true,[]
8080,5835,590,true,[]
8081,5836,588,true,[]
8082,5836,585,true,[]
8083,5837,585,true,[]
8084,5838,587,true,[]
8085,5838,585,true,[]
8086,5839,585,true,[]
8087,5840,586,true,[]
8088,5840,585,true,[]
8089,5841,591,true,[ec2:DescribeRegions]
8090,5841,2047,false,[]
8091,5842,1945,false,[]
8092,5843,1945,false,[]
8093,5844,1945,false,[]
8094,5845,1945,false,[]
8095,5846,1945,false,[]
8096,5847,1945,false,[]
8097,5848,1945,false,[]
8098,5849,594,false,[]
8099,5850,594,false,[]
8100,5851,594,false,[]
8101,5852,594,false,[]
8102,5853,594,false,[]
8103,5854,594,false,[]
8104,5855,594,false,[]
8105,5856,594,false,[]
8106,5857,594,false,[]
8107,5858,2048,false,[]
8108,5859,2048,false,[]
8109,5860,594,false,[]
8110,5861,594,false,[]
8111,5862,594,false,[]
8112,5863,594,false,[]
8113,5864,2048,false,[]
8114,5865,594,false,[]
8115,5866,594,false,[]
8116,5867,594,false,[]
8117,5868,594,false,[]
8118,5869,594,false,[]
8119,5870,594,false,[]
8120,5871,594,false,[]
8121,5872,594,false,[]
8122,5873,594,false,[]
8123,5874,594,false,[]
8124,5875,594,false,[]
8125,5876,594,false,[]
8126,5877,594,false,[]
8127,5878,594,false,[]
8128,5879,594,false,[]
8129,5880,2048,false,[]
8130,5881,2048,false,[]
8131,5882,594,false,[]
8132,5883,594,false,[]
