action_id,service_id,name,reference_url,permission_only_flag,access_level
11375,286,cases:CreateCaseRule,https://docs.aws.amazon.com/cases/latest/APIReference/API_CreateCaseRule.html,false,Write
11376,286,cases:CreateDomain,https://docs.aws.amazon.com/cases/latest/APIReference/API_CreateDomain.html,false,Write
11377,286,cases:CreateField,https://docs.aws.amazon.com/cases/latest/APIReference/API_CreateField.html,false,Write
11378,286,cases:CreateLayout,https://docs.aws.amazon.com/cases/latest/APIReference/API_CreateLayout.html,false,Write
11379,286,cases:CreateRelatedItem,https://docs.aws.amazon.com/cases/latest/APIReference/API_CreateRelatedItem.html,false,Write
11380,286,cases:CreateTemplate,https://docs.aws.amazon.com/cases/latest/APIReference/API_CreateTemplate.html,false,Write
11381,286,cases:DeleteCase,https://docs.aws.amazon.com/cases/latest/APIReference/API_DeleteCase.html,false,Write
11382,286,cases:DeleteCaseRule,https://docs.aws.amazon.com/cases/latest/APIReference/API_DeleteCaseRule.html,false,Write
11383,286,cases:DeleteDomain,https://docs.aws.amazon.com/cases/latest/APIReference/API_DeleteDomain.html,false,Write
11384,286,cases:DeleteField,https://docs.aws.amazon.com/cases/latest/APIReference/API_DeleteField.html,false,Write
11385,286,cases:DeleteLayout,https://docs.aws.amazon.com/cases/latest/APIReference/API_DeleteLayout.html,false,Write
11386,286,cases:DeleteRelatedItem,https://docs.aws.amazon.com/cases/latest/APIReference/API_DeleteRelatedItem.html,false,Write
11387,286,cases:DeleteTemplate,https://docs.aws.amazon.com/cases/latest/APIReference/API_DeleteTemplate.html,false,Write
11388,286,cases:GetCase,https://docs.aws.amazon.com/cases/latest/APIReference/API_GetCase.html,false,Read
11389,286,cases:GetCaseAuditEvents,https://docs.aws.amazon.com/cases/latest/APIReference/API_GetCaseAuditEvents.html,false,Read
11390,286,cases:GetCaseEventConfiguration,https://docs.aws.amazon.com/cases/latest/APIReference/API_GetCaseEventConfiguration.html,false,Read
11391,286,cases:GetDomain,https://docs.aws.amazon.com/cases/latest/APIReference/API_GetDomain.html,false,Read
11392,286,cases:GetLayout,https://docs.aws.amazon.com/cases/latest/APIReference/API_GetLayout.html,false,Read
11393,286,cases:GetTemplate,https://docs.aws.amazon.com/cases/latest/APIReference/API_GetTemplate.html,false,Read
11394,286,cases:ListCaseRules,https://docs.aws.amazon.com/cases/latest/APIReference/API_ListCaseRules.html,false,List
11395,286,cases:ListCasesForContact,https://docs.aws.amazon.com/cases/latest/APIReference/API_ListCasesForContact.html,false,List
11396,286,cases:ListDomains,https://docs.aws.amazon.com/cases/latest/APIReference/API_ListDomains.html,false,List
11397,286,cases:ListFieldOptions,https://docs.aws.amazon.com/cases/latest/APIReference/API_ListFieldOptions.html,false,List
11398,286,cases:ListFields,https://docs.aws.amazon.com/cases/latest/APIReference/API_ListFields.html,false,List
11399,286,cases:ListLayouts,https://docs.aws.amazon.com/cases/latest/APIReference/API_ListLayouts.html,false,List
11400,286,cases:ListTagsForResource,https://docs.aws.amazon.com/cases/latest/APIReference/API_ListTagsForResource.html,false,Read
11401,286,cases:ListTemplates,https://docs.aws.amazon.com/cases/latest/APIReference/API_ListTemplates.html,false,List
11402,286,cases:PutCaseEventConfiguration,https://docs.aws.amazon.com/cases/latest/APIReference/API_PutCaseEventConfiguration.html,false,Write
11403,286,cases:SearchCases,https://docs.aws.amazon.com/cases/latest/APIReference/API_SearchCases.html,false,Read
11404,286,cases:SearchRelatedItems,https://docs.aws.amazon.com/cases/latest/APIReference/API_SearchRelatedItems.html,false,Read
11405,286,cases:TagResource,https://docs.aws.amazon.com/cases/latest/APIReference/API_TagResource.html,false,Tagging
11406,286,cases:UntagResource,https://docs.aws.amazon.com/cases/latest/APIReference/API_UntagResource.html,false,Tagging
11407,286,cases:UpdateCase,https://docs.aws.amazon.com/cases/latest/APIReference/API_UpdateCase.html,false,Write
11408,286,cases:UpdateCaseRule,https://docs.aws.amazon.com/cases/latest/APIReference/API_UpdateCaseRule.html,false,Write
11409,286,cases:UpdateField,https://docs.aws.amazon.com/cases/latest/APIReference/API_UpdateField.html,false,Write
11410,286,cases:UpdateLayout,https://docs.aws.amazon.com/cases/latest/APIReference/API_UpdateLayout.html,false,Write
11411,286,cases:UpdateTemplate,https://docs.aws.amazon.com/cases/latest/APIReference/API_UpdateTemplate.html,false,Write
11412,287,profile:AddProfileKey,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_AddProfileKey.html,false,Write
11413,287,profile:BatchGetCalculatedAttributeForProfile,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_BatchGetCalculatedAttributeForProfile.html,false,Read
11414,287,profile:BatchGetProfile,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_BatchGetProfile.html,false,Read
11415,287,profile:CreateCalculatedAttributeDefinition,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_CreateCalculatedAttributeDefinition.html,false,Write
11416,287,profile:CreateDomain,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_CreateDomain.html,false,Write
11417,287,profile:CreateDomainLayout,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_CreateDomainLayout.html,false,Write
11418,287,profile:CreateEventStream,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_CreateEventStream.html,false,Write
11419,287,profile:CreateEventTrigger,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_CreateEventTrigger.html,false,Write
11420,287,profile:CreateIntegrationWorkflow,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_CreateIntegrationWorkflow.html,false,Write
11421,287,profile:CreateProfile,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_CreateProfile.html,false,Write
11422,287,profile:CreateSegmentDefinition,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_CreateSegmentDefinition.html,false,Write
11423,287,profile:CreateSegmentEstimate,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_CreateSegmentEstimate.html,false,Write
11424,287,profile:CreateSegmentSnapshot,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_CreateSegmentSnapshot.html,false,Write
11425,287,profile:CreateSnapshot,${UserGuideDocPage}set-up-bulk-export.html,true,Write
11426,287,profile:CreateUploadJob,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_CreateUploadJob.html,false,Write
11427,287,profile:DeleteCalculatedAttributeDefinition,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteCalculatedAttributeDefinition.html,false,Write
11428,287,profile:DeleteDomain,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteDomain.html,false,Write
11429,287,profile:DeleteDomainLayout,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteDomainLayout.html,false,Write
11430,287,profile:DeleteEventStream,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteEventStream.html,false,Write
11431,287,profile:DeleteEventTrigger,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteEventTrigger.html,false,Write
11432,287,profile:DeleteIntegration,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteIntegration.html,false,Write
11433,287,profile:DeleteProfile,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteProfile.html,false,Write
11434,287,profile:DeleteProfileKey,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteProfileKey.html,false,Write
11435,287,profile:DeleteProfileObject,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteProfileObject.html,false,Write
11436,287,profile:DeleteProfileObjectType,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteProfileObjectType.html,false,Write
11437,287,profile:DeleteSegmentDefinition,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteSegmentDefinition.html,false,Write
11438,287,profile:DeleteWorkflow,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DeleteWorkflow.html,false,Write
11439,287,profile:DetectProfileObjectType,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_DetectProfileObjectType.html,false,Read
11440,287,profile:GetAutoMergingPreview,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetAutoMergingPreview.html,false,Read
11441,287,profile:GetCalculatedAttributeDefinition,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetCalculatedAttributeDefinition.html,false,Read
11442,287,profile:GetCalculatedAttributeForProfile,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetCalculatedAttributeForProfile.html,false,Read
11443,287,profile:GetDomain,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetDomain.html,false,Read
11444,287,profile:GetDomainLayout,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetDomainLayout.html,false,Read
11445,287,profile:GetEventStream,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetEventStream.html,false,Read
11446,287,profile:GetEventTrigger,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetEventTrigger.html,false,Read
11447,287,profile:GetIdentityResolutionJob,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetIdentityResolutionJob.html,false,Read
11448,287,profile:GetIntegration,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetIntegration.html,false,Read
11449,287,profile:GetMatches,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetMatches.html,false,List
11450,287,profile:GetProfileObjectType,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetProfileObjectType.html,false,Read
11451,287,profile:GetProfileObjectTypeTemplate,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetProfileObjectTypeTemplate.html,false,Read
11452,287,profile:GetSegmentDefinition,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetSegmentDefinition.html,false,Read
11453,287,profile:GetSegmentEstimate,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetSegmentEstimate.html,false,Read
11454,287,profile:GetSegmentMembership,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetSegmentMembership.html,false,Read
11455,287,profile:GetSegmentSnapshot,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetSegmentSnapshot.html,false,Read
11456,287,profile:GetSimilarProfiles,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetSimilarProfiles.html,false,List
11457,287,profile:GetSnapshot,${UserGuideDocPage}set-up-bulk-export.html,true,Read
11458,287,profile:GetUploadJob,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetUploadJob.html,false,Read
11459,287,profile:GetUploadJobPath,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetUploadJobPath.html,false,Read
11460,287,profile:GetWorkflow,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetWorkflow.html,false,Read
11461,287,profile:GetWorkflowSteps,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_GetWorkflowSteps.html,false,Read
11462,287,profile:ListAccountIntegrations,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListAccountIntegrations.html,false,List
11463,287,profile:ListCalculatedAttributeDefinitions,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListCalculatedAttributeDefinitions.html,false,List
11464,287,profile:ListCalculatedAttributesForProfile,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListCalculatedAttributesForProfile.html,false,List
11465,287,profile:ListDomainLayouts,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListDomainLayouts.html,false,List
11466,287,profile:ListDomains,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListDomains.html,false,List
11467,287,profile:ListEventStreams,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListEventStreams.html,false,List
11468,287,profile:ListEventTriggers,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListEventTriggers.html,false,List
11469,287,profile:ListIdentityResolutionJobs,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListIdentityResolutionJobs.html,false,List
11470,287,profile:ListIntegrations,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListIntegrations.html,false,List
11471,287,profile:ListObjectTypeAttributes,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListObjectTypeAttributes.html,false,List
11472,287,profile:ListProfileAttributeValues,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListProfileAttributeValues.html,false,List
11473,287,profile:ListProfileObjectTypeTemplates,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListProfileObjectTypeTemplates.html,false,List
11474,287,profile:ListProfileObjectTypes,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListProfileObjectTypes.html,false,List
11475,287,profile:ListProfileObjects,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListProfileObjects.html,false,List
11476,287,profile:ListRuleBasedMatches,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListRuleBasedMatches.html,false,List
11477,287,profile:ListSegmentDefinitions,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListSegmentDefinitions.html,false,List
11478,287,profile:ListTagsForResource,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListTagsForResource.html,false,Read
11479,287,profile:ListUploadJobs,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListUploadJobs.html,false,List
11480,287,profile:ListWorkflows,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_ListWorkflows.html,false,List
11481,287,profile:MergeProfiles,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_MergeProfiles.html,false,Write
11482,287,profile:PutIntegration,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_PutIntegration.html,false,Write
11483,287,profile:PutProfileObject,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_PutProfileObject.html,false,Write
11484,287,profile:PutProfileObjectType,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_PutProfileObjectType.html,false,Write
11485,287,profile:SearchProfiles,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_SearchProfiles.html,false,Read
11486,287,profile:StartUploadJob,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_StartUploadJob.html,false,Write
11487,287,profile:StopUploadJob,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_StopUploadJob.html,false,Write
11488,287,profile:TagResource,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_TagResource.html,false,Tagging
11489,287,profile:UntagResource,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_UntagResource.html,false,Tagging
11490,287,profile:UpdateCalculatedAttributeDefinition,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_UpdateCalculatedAttributeDefinition.html,false,Write
11491,287,profile:UpdateDomain,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_UpdateDomain.html,false,Write
11492,287,profile:UpdateDomainLayout,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_UpdateDomainLayout.html,false,Write
11493,287,profile:UpdateEventTrigger,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_UpdateEventTrigger.html,false,Write
11494,287,profile:UpdateProfile,https://docs.aws.amazon.com/customerprofiles/latest/APIReference/API_UpdateProfile.html,false,Write
11495,288,connect-campaigns:CreateCampaign,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11496,288,connect-campaigns:DeleteCampaign,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11497,288,connect-campaigns:DeleteCampaignChannelSubtypeConfig,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11498,288,connect-campaigns:DeleteCampaignCommunicationLimits,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11499,288,connect-campaigns:DeleteCampaignCommunicationTime,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11500,288,connect-campaigns:DeleteConnectInstanceConfig,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11501,288,connect-campaigns:DeleteConnectInstanceIntegration,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11502,288,connect-campaigns:DeleteInstanceOnboardingJob,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11503,288,connect-campaigns:DescribeCampaign,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Read
11504,288,connect-campaigns:GetCampaignState,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Read
11505,288,connect-campaigns:GetCampaignStateBatch,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Read
11506,288,connect-campaigns:GetConnectInstanceConfig,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Read
11507,288,connect-campaigns:GetInstanceCommunicationLimits,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Read
11508,288,connect-campaigns:GetInstanceOnboardingJobStatus,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Read
11509,288,connect-campaigns:ListCampaigns,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,List
11510,288,connect-campaigns:ListConnectInstanceIntegrations,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,List
11511,288,connect-campaigns:ListTagsForResource,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Read
11512,288,connect-campaigns:PauseCampaign,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11513,288,connect-campaigns:PutConnectInstanceIntegration,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11514,288,connect-campaigns:PutDialRequestBatch,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11515,288,connect-campaigns:PutInstanceCommunicationLimits,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11516,288,connect-campaigns:PutOutboundRequestBatch,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11517,288,connect-campaigns:PutProfileOutboundRequestBatch,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11518,288,connect-campaigns:ResumeCampaign,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11519,288,connect-campaigns:StartCampaign,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11520,288,connect-campaigns:StartInstanceOnboardingJob,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11521,288,connect-campaigns:StopCampaign,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11522,288,connect-campaigns:TagResource,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Tagging
11523,288,connect-campaigns:UntagResource,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Tagging
11524,288,connect-campaigns:UpdateCampaignChannelSubtypeConfig,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11525,288,connect-campaigns:UpdateCampaignCommunicationLimits,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11526,288,connect-campaigns:UpdateCampaignCommunicationTime,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11527,288,connect-campaigns:UpdateCampaignDialerConfig,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11528,288,connect-campaigns:UpdateCampaignFlowAssociation,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11529,288,connect-campaigns:UpdateCampaignName,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11530,288,connect-campaigns:UpdateCampaignOutboundCallConfig,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11531,288,connect-campaigns:UpdateCampaignSchedule,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11532,288,connect-campaigns:UpdateCampaignSource,https://docs.aws.amazon.com/connect/latest/adminguide/enable-outbound-campaigns.html,false,Write
11533,289,voiceid:AssociateFraudster,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_AssociateFraudster.html,false,Write
11534,289,voiceid:CreateDomain,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_CreateDomain.html,false,Write
11535,289,voiceid:CreateWatchlist,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_CreateWatchlist.html,false,Write
11536,289,voiceid:DeleteDomain,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_DeleteDomain.html,false,Write
11537,289,voiceid:DeleteFraudster,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_DeleteFraudster.html,false,Write
11538,289,voiceid:DeleteSpeaker,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_DeleteSpeaker.html,false,Write
11539,289,voiceid:DeleteWatchlist,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_DeleteWatchlist.html,false,Write
11540,289,voiceid:DescribeComplianceConsent,https://docs.aws.amazon.com/connect/latest/adminguide/enable-voiceid.html#enable-voiceid-step1,true,Read
11541,289,voiceid:DescribeDomain,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_DescribeDomain.html,false,Read
11542,289,voiceid:DescribeFraudster,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_DescribeFraudster.html,false,Read
11543,289,voiceid:DescribeFraudsterRegistrationJob,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_DescribeFraudsterRegistrationJob.html,false,Read
11544,289,voiceid:DescribeSpeaker,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_DescribeSpeaker.html,false,Read
11545,289,voiceid:DescribeSpeakerEnrollmentJob,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_DescribeSpeakerEnrollmentJob.html,false,Read
11546,289,voiceid:DescribeWatchlist,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_DescribeWatchlist.html,false,Read
11547,289,voiceid:DisassociateFraudster,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_DisassociateFraudster.html,false,Write
11548,289,voiceid:EvaluateSession,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_EvaluateSession.html,false,Write
11549,289,voiceid:ListDomains,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_ListDomains.html,false,List
11550,289,voiceid:ListFraudsterRegistrationJobs,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_ListFraudsterRegistrationJobs.html,false,List
11551,289,voiceid:ListFraudsters,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_ListFraudsters.html,false,List
11552,289,voiceid:ListSpeakerEnrollmentJobs,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_ListSpeakerEnrollmentJobs.html,false,List
11553,289,voiceid:ListSpeakers,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_ListSpeakers.html,false,List
11554,289,voiceid:ListTagsForResource,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_ListTagsForResource.html,false,Read
11555,289,voiceid:ListWatchlists,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_ListWatchlists.html,false,List
11556,289,voiceid:OptOutSpeaker,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_OptOutSpeaker.html,false,Write
11557,289,voiceid:RegisterComplianceConsent,https://docs.aws.amazon.com/connect/latest/adminguide/enable-voiceid.html#enable-voiceid-step1,true,Write
11558,289,voiceid:StartFraudsterRegistrationJob,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_StartFraudsterRegistrationJob.html,false,Write
11559,289,voiceid:StartSpeakerEnrollmentJob,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_StartSpeakerEnrollmentJob.html,false,Write
11560,289,voiceid:TagResource,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_TagResource.html,false,Tagging
11561,289,voiceid:UntagResource,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_UntagResource.html,false,Tagging
11562,289,voiceid:UpdateDomain,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_UpdateDomain.html,false,Write
11563,289,voiceid:UpdateWatchlist,https://docs.aws.amazon.com/voiceid/latest/APIReference/API_UpdateWatchlist.html,false,Write
11564,290,dlm:CreateLifecyclePolicy,https://docs.aws.amazon.com/dlm/latest/APIReference/API_CreateLifecyclePolicy.html,false,Write
11565,290,dlm:DeleteLifecyclePolicy,https://docs.aws.amazon.com/dlm/latest/APIReference/API_DeleteLifecyclePolicy.html,false,Write
11566,290,dlm:GetLifecyclePolicies,https://docs.aws.amazon.com/dlm/latest/APIReference/API_GetLifecyclePolicies.html,false,List
11567,290,dlm:GetLifecyclePolicy,https://docs.aws.amazon.com/dlm/latest/APIReference/API_GetLifecyclePolicy.html,false,Read
11568,290,dlm:ListTagsForResource,https://docs.aws.amazon.com/dlm/latest/APIReference/API_ListTagsForResource.html,false,Read
11569,290,dlm:TagResource,https://docs.aws.amazon.com/dlm/latest/APIReference/API_TagResource.html,false,Tagging
11570,290,dlm:UntagResource,https://docs.aws.amazon.com/dlm/latest/APIReference/API_UntagResource.html,false,Tagging
11571,290,dlm:UpdateLifecyclePolicy,https://docs.aws.amazon.com/dlm/latest/APIReference/API_UpdateLifecyclePolicy.html,false,Write
11572,291,datazone:AcceptPredictions,${APIReferenceDocPage}API_AcceptPredictions.html,false,Write
11573,291,datazone:AcceptSubscriptionRequest,${APIReferenceDocPage}API_AcceptSubscriptionRequest.html,false,Write
11574,291,datazone:AddEntityOwner,${APIReferenceDocPage}API_AddEntityOwner.html,false,Write
11575,291,datazone:AddPolicyGrant,${APIReferenceDocPage}API_AddPolicyGrant.html,false,Permissions management
11576,291,datazone:AssociateEnvironmentRole,${APIReferenceDocPage}API_AssociateEnvironmentRole.html,false,Write
11577,291,datazone:BatchDeleteLinkedTypes,${APIReferenceDocPage}API_BatchDeleteLinkedTypes.html,true,Write
11578,291,datazone:BatchPutLinkedTypes,${APIReferenceDocPage}API_BatchPutLinkedTypes.html,true,Write
11579,291,datazone:CancelMetadataGenerationRun,${APIReferenceDocPage}API_CancelMetadataGenerationRun.html,false,Write
11580,291,datazone:CancelSubscription,${APIReferenceDocPage}API_CancelSubscription.html,false,Write
11581,291,datazone:CreateAccountPool,${APIReferenceDocPage}API_CreateAccountPool.html,false,Write
11582,291,datazone:CreateAsset,${APIReferenceDocPage}API_CreateAsset.html,false,Write
11583,291,datazone:CreateAssetFilter,${APIReferenceDocPage}API_CreateAssetFilter.html,false,Write
11584,291,datazone:CreateAssetRevision,${APIReferenceDocPage}API_CreateAssetRevision.html,false,Write
11585,291,datazone:CreateAssetType,${APIReferenceDocPage}API_CreateAssetType.html,false,Write
11586,291,datazone:CreateConnection,${APIReferenceDocPage}API_CreateConnection.html,false,Write
11587,291,datazone:CreateDataProduct,${APIReferenceDocPage}API_CreateDataProduct.html,false,Write
11588,291,datazone:CreateDataProductRevision,${APIReferenceDocPage}API_CreateDataProductRevision.html,false,Write
11589,291,datazone:CreateDataSource,${APIReferenceDocPage}API_CreateDataSource.html,false,Write
11590,291,datazone:CreateDomain,${APIReferenceDocPage}API_CreateDomain.html,false,Write
11591,291,datazone:CreateDomainUnit,${APIReferenceDocPage}API_CreateDomainUnit.html,false,Write
11592,291,datazone:CreateEnvironment,${APIReferenceDocPage}API_CreateEnvironment.html,false,Write
