action_condition_key_id,action_resource_type_id,action_id,condition_key_id
5018,24242,16294,1093
5019,24251,16298,1095
5020,24492,16465,1093
5021,24576,16527,1095
5022,24655,16590,1095
5023,24798,16687,1094
5024,24831,16704,1094
5025,24882,16725,1094
5026,24895,16732,1093
5027,25058,16870,1094
5028,25068,16882,1094
5029,25080,16894,1094
5030,25084,16898,1094
5031,25087,16901,1094
5032,25121,16933,1095
5033,25220,16998,1094
5034,25240,17007,1095
5035,25270,17029,808
5036,25352,17077,1093
5037,25430,17130,1095
5038,25622,17306,1093
5039,25625,17307,1093
5040,25639,17313,1093
5041,25643,17314,1093
5042,25742,17382,1093
5043,25780,17399,1093
5044,25950,17532,570
5045,25957,17537,570
5046,26063,17616,1095
5047,26274,17727,1093
5048,26286,17732,846
5049,26289,17733,846
5050,26293,17735,848
5051,26314,17748,846
5052,26341,17761,1095
5053,26360,17774,1095
5054,26364,17776,1095
5055,26458,17846,1095
5056,26495,17861,1095
5057,26542,17892,1093
5058,26555,17902,1095
5059,26557,17904,855
5060,26603,17932,1095
5061,26608,17936,1093
5062,26914,18155,1093
5063,26916,18156,1095
5064,26921,18158,1095
5065,27029,18216,1093
5066,27043,18219,1095
5067,27043,18219,1004
5068,27070,18230,1095
5069,27070,18230,1004
5070,27231,18333,897
5071,27306,18353,1093
5072,27336,18369,1095
5073,27342,18372,1095
5074,27351,18379,1019
5075,27371,18393,1093
5076,27524,18490,1023
5077,27670,18609,1095
5078,27909,18815,1054
5079,27909,18815,1050
5080,27909,18815,1052
5081,27975,18862,1095
5082,28027,18897,1093
5083,28141,18968,141
5084,28141,18968,162
5085,28141,18968,177
5086,28479,19122,160
5087,28141,18968,1095
5088,28488,19126,188
5089,28505,19134,342
5090,28528,19146,342
5091,28540,19152,340
5092,28557,19160,1093
5093,28625,19217,1062
5094,28637,19223,1063
5095,28637,19223,1065
5096,28661,19235,1063
5097,28661,19235,1065
5098,28670,19240,356
5099,28670,19240,1094
5100,28159,18978,1196
5101,28722,19273,356
5102,28159,18978,162
5103,28797,19310,1094
5104,4248,3075,1095
5105,28167,18982,123
5106,28797,19310,359
5107,28835,19330,1170
5108,28835,19330,1174
5109,28839,19332,1165
5110,28845,19335,1163
5111,28845,19335,1083
5112,28847,19336,1170
5113,28167,18982,121
5114,28167,18982,122
5115,28167,18982,175
5116,28847,19336,1174
5117,28854,19339,1165
5118,28859,19342,1178
5119,28864,19346,1165
5120,28868,19348,1170
5121,28868,19348,1174
5122,28886,19357,1185
5123,28898,19368,570
5124,28929,19399,570
5125,28933,19403,570
5126,28954,19412,570
5127,29019,19489,1095
5128,29065,19493,367
5129,29120,19513,1093
5130,29135,19519,1095
5131,29142,19522,1093
5132,29142,19522,392
5133,29142,19522,400
5134,29142,19522,421
5135,29146,19524,1095
5136,29146,19524,363
5137,29146,19524,391
5138,29146,19524,374
5139,29146,19524,419
5140,29146,19524,390
5141,29148,19525,1093
5142,29150,19526,1095
5143,29159,19530,1095
5144,29193,19547,1095
5145,29197,19549,420
5146,29201,19552,1095
5147,29201,19552,391
5148,29201,19552,403
5149,29201,19552,419
5150,29212,19557,1095
5151,29212,19557,391
5152,29212,19557,395
5153,29212,19557,419
5154,29214,19558,1093
5155,29220,19562,1093
5156,29244,19575,1093
5157,29457,19709,405
5158,29724,19897,391
5159,29724,19897,374
5160,29724,19897,390
5161,29724,19897,363
5162,29756,19922,405
5163,29763,19926,413
5164,29763,19926,414
5165,29782,19940,1094
5166,29809,19954,1094
5167,29823,19964,1094
5168,29824,19965,1094
5169,29846,19987,1094
5170,29915,20049,1094
5171,30001,20105,576
5172,30033,20121,571
5173,30044,20126,1094
5174,30051,20130,570
5175,30054,20131,1094
5176,30060,20134,1094
5177,30075,20141,570
5178,30079,20143,570
5179,30092,20151,570
5180,30095,20153,570
5181,30131,20177,570
5182,30246,20225,920
5183,30248,20226,920
5184,30272,20241,902
5185,30440,20368,1093
5186,30441,20369,1095
5187,30475,20403,1095
5188,30479,20407,1093
5189,30482,20410,925
5190,30532,20442,1095
5191,30553,20450,1094
5192,30787,20609,1093
5193,30913,20730,1093
5194,30931,20747,1093
5195,30965,20775,1095
5196,30971,20779,1093
5197,31083,20869,467
5198,31087,20873,467
5199,31093,20879,467
5200,31180,20947,1095
5201,31191,20948,1095
5202,31276,21010,1094
5203,31283,21017,1094
5204,31285,21019,1093
5205,31291,21025,1094
5206,31306,21040,1094
5207,31311,21045,1094
5208,31343,21074,792
5209,31374,21095,793
5210,31376,21097,1094
5211,32,14,291
5212,458,280,1094
5213,523,302,1094
5214,617,351,1094
5215,664,389,1094
5216,695,407,1094
5217,866,561,1093
5218,877,571,1093
5219,961,633,1094
5220,28181,18988,160
5221,1249,854,1093
5222,1290,881,1095
5223,1357,928,1104
5224,1357,928,1113
5225,1357,928,1111
5226,1357,928,1109
5227,1450,973,1094
5228,1515,1024,1095
5229,1605,1091,1094
5230,1616,1097,1094
5231,1620,1099,1094
5232,1659,1125,1093
5233,1681,1141,1094
5234,1723,1168,1093
5235,1729,1171,1093
5236,1731,1173,1094
5237,1735,1175,1093
5238,1889,1267,1093
5239,1904,1275,1095
5240,1917,1282,1093
5241,28195,18994,160
5242,1931,1290,1095
5243,1932,1291,1093
5244,1934,1292,1093
5245,1936,1294,1093
5246,1940,1298,1095
5247,1951,1305,1095
5248,1957,1308,1093
5249,1971,1310,1093
5250,1993,1321,1095
5251,2014,1332,565
5252,2244,1510,1093
5253,2267,1576,1093
5254,2365,1706,1095
5255,2365,1706,1207
5256,2365,1706,1336
5257,2365,1706,1337
5258,2365,1706,1341
5259,2365,1706,1361
5260,2365,1706,1368
5261,2365,1706,1319
5262,2365,1706,1318
5263,2365,1706,1302
5264,2365,1706,1295
5265,2365,1706,1300
5266,2365,1706,1277
5267,2371,1709,1311
5268,4763,3392,1093
5269,28207,19000,160
5270,4817,3420,1095
5271,5015,3544,1095
5272,5219,3675,1095
5273,5231,3684,1095
5274,5478,3853,1093
5275,28207,19000,1094
5276,5582,3944,1093
5277,2668,1951,1095
5278,28211,19002,160
5279,5696,4022,1240
5280,2678,1959,1095
5281,5726,4039,1095
5282,5732,4042,1095
5283,5766,4054,1093
5284,5770,4057,1093
5285,28211,19002,1094
5286,5770,4057,1244
5287,5770,4057,1243
5288,5770,4057,1242
5289,6224,4284,1240
5290,6294,4317,1093
5291,6337,4349,1093
5292,6631,4582,1095
5293,6835,4705,601
5294,6837,4706,601
5295,6854,4718,602
5296,6858,4721,602
5297,6861,4724,602
5298,6873,4729,601
5299,6883,4735,602
5300,7230,4994,127
5301,7314,5068,129
5302,7342,5087,1095
5303,7347,5089,1093
5304,7395,5122,1093
5305,7410,5137,1095
5306,7438,5157,1093
5307,7523,5218,1095
5308,7555,5229,1095
5309,7567,5236,1095
5310,7578,5241,1095
5311,7798,5419,1093
5312,7798,5419,321
5313,7814,5432,321
5314,7929,5487,1095
5315,7965,5513,1095
5316,8039,5571,1095
5317,8043,5572,1095
5318,8073,5589,1095
5319,8083,5592,1093
5320,8147,5633,1095
5321,8163,5645,1095
5322,8253,5717,1095
5323,8337,5767,1095
5324,8339,5769,336
5325,8431,5841,1095
5326,8471,5868,1095
5327,8560,5935,1094
5328,8618,5963,1095
5329,8816,6090,1093
5330,8874,6111,757
5331,8877,6113,509
5332,8877,6113,532
5333,8877,6113,533
5334,8877,6113,750
5335,8878,6114,508
5336,8878,6114,543
5337,8878,6114,544
5338,8878,6114,612
5339,8878,6114,757
5340,8888,6119,509
5341,8888,6119,616
5342,8888,6119,697
5343,8888,6119,708
5344,8888,6119,630
5345,8888,6119,680
5346,8888,6119,744
5347,8888,6119,719
5348,8888,6119,725
5349,8898,6125,509
5350,8917,6135,509
5351,8942,6149,531
5352,8944,6150,747
5353,9043,6233,766
5354,9043,6233,771
5355,9043,6233,1095
5356,9189,6350,1093
5357,9198,6358,1093
5358,9340,6460,1095
5359,9357,6477,1093
5360,9424,6531,1092
5361,9491,6583,1093
5362,9575,6647,1094
5363,9671,6735,1029
5364,9701,6754,1029
5365,9706,6755,1029
5366,9755,6794,1093
5367,9762,6796,1095
5368,9851,6849,1093
5369,9917,6882,1095
5370,9917,6882,804
5371,9942,6898,800
5372,10165,7069,1095
5373,10174,7076,820
5374,10190,7086,819
5375,10192,7087,820
5376,10375,7212,1094
5377,10376,7212,1093
5378,10396,7221,826
5379,10449,7249,829
5380,10457,7253,826
5381,10498,7277,826
5382,10507,7284,826
5383,10568,7319,1094
5384,10568,7319,826
5385,10666,7371,1093
5386,10712,7400,1095
5387,10839,7499,1093
5388,10853,7506,1093
5389,10876,7523,843
5390,11029,7614,1094
5391,11031,7615,1094
5392,11043,7622,1095
5393,11103,7655,879
5394,11110,7659,1095
5395,11131,7674,1093
5396,11173,7712,1093
5397,11248,7765,1094
5398,11410,7889,1093
5399,11543,7973,1093
5400,11652,8053,1093
5401,11669,8062,1094
5402,11687,8073,1095
5403,11687,8073,456
5404,11689,8074,552
5405,11689,8074,553
5406,11691,8075,517
5407,11691,8075,1094
5408,28218,19006,1196
5409,28218,19006,162
5410,28232,19013,123
5411,28232,19013,121
5412,28232,19013,122
5413,28232,19013,175
5414,28245,19018,162
5415,28247,19019,162
5416,28256,19023,160
5417,11691,8075,528
5418,28258,19024,162
5419,11698,8079,527
5420,11698,8079,551
5421,11698,8079,520
5422,11747,8115,1095
5423,11859,8209,1093
5424,11981,8312,1093
5425,12020,8340,607
5426,12195,8466,1095
5427,12277,8540,561
5428,12277,8540,562
5429,12289,8550,561
5430,12289,8550,562
5431,28268,19029,123
5432,12319,8573,1095
5433,28268,19029,121
5434,28268,19029,122
5435,28268,19029,175
5436,28276,19033,123
5437,28276,19033,121
5438,28276,19033,122
5439,28276,19033,175
5440,28280,19035,123
5441,28280,19035,121
5442,28280,19035,122
5443,28292,19040,160
5444,28298,19042,123
5445,2709,1983,1395
5446,2729,1994,1400
5447,2743,2003,1402
5448,2751,2007,1402
5449,2778,2034,1418
5450,2796,2052,1094
5451,2799,2055,1094
5452,2803,2057,1094
5453,3013,2227,1095
5454,3122,2307,1094
5455,3236,2377,1095
5456,3242,2382,1095
5457,3357,2458,1094
5458,3535,2585,1093
5459,3658,2668,1095
5460,3701,2696,1095
5461,3754,2740,1095
5462,3928,2848,1093
5463,3950,2861,1093
5464,4015,2901,1095
5465,4116,2999,52
5466,4124,3003,53
5467,4130,3006,51
5468,4144,3013,52
5469,4154,3016,1093
5470,4161,3021,1095
5471,4188,3041,949
5472,4224,3062,949
5473,4233,3064,949
5474,4235,3066,1095
5475,4337,3139,1093
5476,4337,3139,47
5477,4436,3187,1093
5478,4436,3187,1069
5479,4452,3193,1094
5480,4452,3193,1071
5481,4508,3225,1094
5482,4508,3225,1071
5483,4516,3227,1094
5484,4516,3227,1071
5485,4549,3237,1094
5486,4549,3237,1071
5487,4729,3367,1095
5488,4732,3368,1095
5489,4816,3419,1095
5490,4830,3421,1095
5491,4962,3514,1095
5492,5008,3542,1093
5493,5092,3576,1095
5494,5191,3655,1095
5495,5229,3682,1093
5496,5235,3686,1093
5497,5241,3691,1093
5498,5322,3748,1095
5499,5398,3795,1095
5500,5583,3945,1093
5501,5650,4000,1093
5502,5686,4016,1240
5503,5732,4042,1239
5504,5751,4050,1093
5505,5775,4058,1240
5506,5792,4065,1239
5507,5879,4102,1094
5508,6017,4186,1240
5509,6025,4188,1240
5510,6285,4309,1240
5511,6295,4318,1093
5512,6298,4321,1093
5513,6387,4390,1095
5514,6398,4392,1095
5515,6413,4404,1256
5516,6471,4442,1093
5517,6536,4504,1093
5518,6700,4611,1095
5519,6764,4654,601
5520,6775,4662,602
5521,6791,4674,602
5522,6804,4683,601
5523,6806,4684,601
5524,6818,4693,602
5525,7177,4955,134
5526,7195,4970,129
5527,7338,5085,1095
5528,7367,5099,1095
5529,7394,5121,1093
5530,7449,5167,1095
5531,7515,5213,1093
5532,7526,5219,1095
5533,7528,5220,1095
5534,8011,5548,1093
5535,8173,5655,1095
5536,8178,5660,1095
5537,8431,5841,1094
5538,8827,6092,1095
5539,28298,19042,121
5540,8877,6113,536
5541,8877,6113,538
5542,8877,6113,751
5543,8878,6114,1093
5544,8878,6114,611
5545,8888,6119,618
5546,8888,6119,687
5547,8888,6119,691
5548,8888,6119,709
5549,8888,6119,746
5550,8888,6119,714
5551,8888,6119,720
5552,8888,6119,723
5553,8888,6119,738
5554,8893,6122,757
5555,8942,6149,757
5556,8944,6150,757
5557,8962,6159,509
5558,9040,6231,1093
5559,28298,19042,122
5560,9043,6233,761
5561,9190,6351,1095
5562,9289,6427,1093
5563,9327,6449,1094
5564,9431,6538,1091
5565,9445,6552,1091
5566,9548,6632,1094
5567,9671,6735,1093
5568,9688,6745,1029
5569,9701,6754,1093
5570,9706,6755,1093
5571,9770,6800,1095
5572,9903,6874,1093
5573,9919,6883,1093
5574,10156,7063,819
5575,10161,7067,1093
5576,28298,19042,175
5577,10170,7074,819
5578,10202,7093,822
5579,10202,7093,821
5580,28326,19053,123
5581,12343,8591,1094
5582,28326,19053,121
5583,10401,7223,829
5584,28326,19053,122
5585,28326,19053,175
5586,28330,19055,123
5587,10428,7238,826
5588,10459,7254,829
5589,10468,7260,826
5590,10488,7271,1094
5591,10488,7271,826
5592,10514,7289,826
5593,10516,7291,826
5594,28330,19055,121
5595,28330,19055,122
5596,28330,19055,175
5597,28341,19062,160
5598,12401,8634,1093
5599,10568,7319,1095
5600,10692,7382,1095
5601,10717,7404,1093
5602,10751,7432,1093
5603,10754,7434,1093
5604,11038,7619,1095
5605,11101,7654,1094
5606,11110,7659,1094
5607,11124,7669,1094
5608,11128,7672,1093
5609,11132,7675,1093
5610,11202,7740,1094
5611,12427,8656,1095
5612,12487,8705,605
5613,12557,8747,1093
5614,11359,7842,1095
5615,28342,19063,160
5616,12702,8862,1095
5617,28345,19064,1190
5618,28345,19064,123
5619,28345,19064,142
5620,28345,19064,121
5621,28345,19064,122
5622,28345,19064,175
5623,28347,19065,1196
5624,28347,19065,162
5625,28350,19066,147
5626,28350,19066,162
5627,28357,19070,1190
5628,12777,8939,1093
5629,11405,7884,1093
5630,11506,7944,1093
5631,11581,7996,1093
5632,11593,8007,1095
5633,11680,8069,1093
5634,11687,8073,1094
5635,11689,8074,1094
5636,11689,8074,528
5637,11691,8075,552
5638,11691,8075,460
5639,11691,8075,553
5640,11705,8083,527
5641,11705,8083,520
5642,11723,8092,527
5643,11723,8092,551
5644,11723,8092,520
5645,11821,8176,1095
5646,11893,8242,1095
5647,11978,8310,1093
5648,12100,8406,1093
5649,12388,8627,1095
5650,12391,8629,582
5651,12423,8653,1093
5652,12427,8656,1094
5653,12481,8701,605
5654,12572,8754,1095
5655,12780,8942,1095
5656,12785,8947,596
5657,12825,9005,1094
5658,13035,9209,1095
5659,13070,9238,1095
5660,13083,9246,1094
5661,13095,9252,1095
5662,13171,9307,1095
5663,13234,9341,965
5664,13240,9346,1094
5665,13258,9361,1094
5666,13267,9367,1094
5667,13270,9369,1093
5668,13278,9373,1094
5669,13296,9383,1095
5670,13300,9384,1095
5671,13425,9504,1095
5672,13485,9557,1093
5673,13582,9638,1093
5674,13610,9655,1095
5675,13646,9674,1094
5676,13718,9708,1094
5677,13902,9821,1094
5678,13931,9846,1095
5679,14021,9915,1094
5680,14066,9942,1093
5681,14070,9946,1095
5682,14164,10029,1094
5683,14296,10067,1093
5684,14321,10068,1095
5685,14347,10079,702
5686,14462,10111,700
5687,14487,10132,1095
5688,14497,10140,1093
5689,14512,10155,1095
5690,14589,10197,1094
5691,14593,10199,1094
5692,14615,10210,1095
5693,14649,10229,1094
5694,14698,10264,1094
5695,14788,10305,953
5696,14945,10428,1095
5697,14947,10429,1093
5698,14967,10441,1093
5699,15253,10622,1095
5700,15383,10671,1095
5701,15384,10672,1093
5702,15389,10674,1095
5703,15529,10773,1121
5704,15529,10773,1124
5705,15568,10800,1128
5706,15729,10877,1138
5707,15752,10889,1094
5708,15778,10906,1095
5709,15817,10932,1095
5710,15870,10969,1093
5711,15885,10979,1095
5712,16357,11322,1093
5713,16361,11326,1093
5714,16371,11336,1095
5715,16618,11574,1095
5716,16724,11653,1095
5717,16772,11690,1095
5718,16803,11715,1095
5719,16925,11821,1095
5720,12850,9039,1094
5721,12861,9053,590
5722,12950,9134,1093
5723,13114,9261,1093
5724,13126,9265,1093
5725,16939,11826,1095
5726,13171,9307,1094
5727,17016,11866,814
5728,17062,11896,816
5729,17062,11896,815
5730,17091,11914,1094
5731,17121,11930,1095
5732,17143,11942,1094
5733,17158,11950,1095
5734,17219,11995,1095
5735,17250,12015,1094
5736,17285,12038,1405
5737,17552,12262,1093
5738,17561,12267,1093
5739,17608,12281,1416
5740,17698,12332,4
5741,17702,12334,1095
5742,17715,12339,1094
5743,17733,12347,4
5744,17737,12349,4
5745,13274,9371,1094
5746,17743,12352,1095
5747,17752,12356,1095
5748,17758,12358,1094
5749,17775,12363,1095
5750,17781,12365,4
5751,17820,12381,1094
5752,17846,12393,4
5753,17858,12399,1094
5754,17878,12409,4
5755,17893,12416,4
5756,17938,12438,1094
5757,17964,12450,4
5758,17986,12460,1094
5759,18019,12472,4
5760,18049,12485,4
5761,28357,19070,123
5762,18100,12511,4
5763,13296,9383,1094
5764,18117,12521,1094
5765,18170,12539,4
5766,18218,12559,4
5767,18260,12580,4
5768,18267,12583,1093
5769,13419,9500,1095
5770,13490,9558,1095
5771,13513,9578,1093
5772,13739,9719,1095
5773,13817,9762,1094
5774,13851,9777,1094
5775,13902,9821,1095
5776,13914,9832,1095
5777,13935,9848,1094
5778,28357,19070,121
5779,13942,9853,1094
5780,14036,9926,1093
5781,14068,9944,1095
5782,14147,10014,1093
5783,14164,10029,1095
5784,14328,10069,1093
5785,14347,10079,703
5786,14347,10079,676
5787,14450,10103,1093
5788,14457,10108,1095
5789,14462,10111,915
5790,14487,10132,1094
5791,14494,10138,1095
5792,14536,10170,1093
5793,14543,10174,1094
5794,14549,10178,1094
5795,14552,10180,1094
5796,14602,10203,1094
5797,14608,10206,1094
5798,14615,10210,1094
5799,14630,10218,1093
5800,14635,10221,1095
5801,14720,10279,1094
5802,14750,10288,1094
5803,14756,10291,953
5804,14803,10317,1093
5805,14877,10377,1093
5806,14966,10440,1095
5807,14973,10445,1095
5808,14979,10447,1095
5809,14991,10453,1093
5810,15135,10562,1093
5811,15383,10671,1130
5812,15389,10674,1130
5813,15399,10683,1095
5814,15667,10849,1095
5815,15693,10852,1130
5816,15726,10875,1094
5817,15737,10882,1142
5818,15753,10890,1094
5819,15754,10891,1094
5820,15888,10981,1095
5821,15890,10983,1095
5822,15902,10995,1093
5823,16381,11346,1093
5824,16514,11461,1095
5825,16626,11579,1095
5826,16717,11647,1095
5827,16725,11654,1095
5828,16798,11712,1093
5829,16809,11719,1093
5830,16970,11842,1093
5831,16980,11848,1094
5832,17008,11862,1093
5833,17010,11863,1093
5834,17062,11896,812
5835,17071,11902,1093
5836,17072,11903,1095
5837,17077,11906,924
5838,17091,11914,1095
5839,17135,11937,1094
5840,17158,11950,1094
5841,17190,11977,1095
5842,17233,12006,1095
5843,17240,12010,1094
5844,17433,12182,1095
5845,17443,12191,1093
5846,17547,12260,1093
5847,17608,12281,1415
5848,17608,12281,1417
5849,17665,12320,1094
5850,28357,19070,122
5851,17682,12326,1094
5852,28357,19070,175
5853,28370,19075,125
5854,28372,19076,123
5855,28372,19076,121
5856,28372,19076,122
5857,28372,19076,175
5858,28402,19092,123
5859,28402,19092,121
5860,28402,19092,122
5861,28402,19092,175
5862,28433,19106,160
5863,28479,19122,123
5864,28479,19122,121
5865,28479,19122,122
5866,17698,12332,9
5867,28479,19122,175
5868,17702,12334,1094
5869,17712,12338,1095
5870,17715,12339,1095
5871,17731,12346,4
5872,17735,12348,4
5873,17783,12366,1093
5874,17783,12366,4
5875,17803,12374,1095
5876,17818,12380,1094
5877,17818,12380,3
5878,17838,12390,4
5879,17883,12411,4
5880,17899,12419,1094
5881,17907,12423,1094
5882,28488,19126,162
5883,17911,12425,4
5884,28505,19134,340
5885,28528,19146,340
5886,28540,19152,342
5887,28625,19217,1063
5888,28625,19217,1065
5889,28637,19223,1062
5890,28661,19235,1062
5891,28670,19240,1093
5892,28674,19242,356
5893,28748,19287,357
5894,17913,12426,4
5895,28748,19287,354
5896,18267,12583,4
5897,28831,19328,1178
5898,28839,19332,1178
5899,28845,19335,1167
5900,28845,19335,1170
5901,28845,19335,1174
5902,28854,19339,1178
5903,28859,19342,1165
5904,28864,19346,1178
5905,28886,19357,1170
5906,28886,19357,1174
5907,28897,19367,570
5908,28903,19373,570
5909,28951,19409,574
5910,29142,19522,420
5911,29165,19533,1093
5912,29180,19540,1093
5913,29182,19541,1095
5914,29195,19548,1095
5915,29195,19548,370
5916,29197,19549,1093
5917,29197,19549,392
5918,29197,19549,400
5919,29197,19549,421
5920,29201,19552,394
5921,29217,19560,1095
5922,29242,19574,1093
5923,29247,19576,1093
5924,29253,19579,1093
5925,29742,19912,408
5926,29742,19912,1094
5927,29763,19926,404
5928,29809,19954,1093
5929,29837,19978,1094
5930,29841,19982,1094
5931,29853,19994,1094
5932,29859,20000,1094
5933,29863,20004,1094
5934,29868,20009,1094
5935,29879,20019,1095
5936,29905,20042,1095
5937,29916,20049,1093
5938,29944,20070,1094
5939,29977,20097,1094
5940,29981,20101,1094
5941,30001,20105,577
5942,30014,20111,1093
5943,30021,20115,1093
5944,30028,20118,570
5945,30028,20118,1095
5946,30046,20127,570
5947,30066,20137,1094
5948,30084,20146,570
5949,30110,20161,570
5950,30125,20173,570
5951,30135,20178,570
5952,30150,20183,570
5953,30164,20191,570
5954,30166,20192,570
5955,30172,20195,1094
5956,30185,20202,570
5957,30246,20225,902
5958,30248,20226,902
5959,30272,20241,920
5960,30294,20257,874
5961,30353,20307,1095
5962,30432,20363,1094
5963,30440,20368,1094
5964,30475,20403,925
5965,30479,20407,926
5966,30479,20407,1094
5967,30482,20410,927
5968,30482,20410,1095
5969,30490,20417,1093
5970,30497,20423,1095
5971,30532,20442,990
5972,30534,20443,1095
5973,30534,20443,978
5974,30603,20475,1094
5975,30617,20484,991
5976,30668,20503,1094
5977,30680,20509,1095
5978,30680,20509,989
5979,30714,20538,1095
5980,30961,20772,1095
5981,30981,20783,1093
5982,30984,20784,1093
5983,31005,20800,1094
5984,31085,20871,467
5985,31091,20877,467
5986,31092,20878,467
5987,31095,20881,467
5988,31124,20900,1093
5989,31205,20959,1095
5990,31236,20973,1094
5991,31284,21018,1094
5992,31288,21022,1094
5993,31298,21032,1094
5994,31299,21033,1094
5995,31343,21074,1094
5996,31421,21134,568
5997,88,61,1095
5998,170,98,1093
5999,423,262,1095
6000,774,472,1093
6001,887,573,1095
6002,961,633,1093
6003,966,636,1095
6004,967,637,1095
6005,1038,695,1095
6006,1089,729,1093
6007,1102,736,1095
6008,1287,880,1095
6009,1357,928,1119
6010,1357,928,1116
6011,1357,928,1105
6012,1357,928,1106
6013,1357,928,1095
6014,1363,929,1108
6015,1373,931,1095
6016,1403,943,1093
6017,1413,948,1094
6018,1433,963,1094
6019,1499,1011,1094
6020,1601,1089,1095
6021,18348,12606,1422
6022,1603,1090,1094
6023,18382,12611,1094
6024,1658,1124,1093
6025,18382,12611,1423
6026,18402,12621,1094
6027,18402,12621,1423
6028,18414,12627,1094
6029,18416,12628,4
6030,18427,12633,1094
6031,18440,12638,1094
6032,17978,12457,1094
6033,18448,12641,1094
6034,18452,12643,4
6035,18492,12660,1094
6036,18628,12723,1095
6037,18763,12807,1093
6038,18799,12816,1095
6039,18891,12867,1093
6040,18909,12882,1093
6041,1661,1127,1093
6042,1667,1130,1094
6043,1684,1143,1094
6044,1706,1159,1094
6045,1723,1168,1094
6046,1729,1171,1094
6047,1731,1173,1093
6048,1735,1175,1094
6049,1736,1175,1095
6050,1887,1266,1093
6051,1894,1270,1093
6052,1932,1291,1153
6053,1934,1292,1153
6054,1936,1294,1153
6055,1971,1310,1094
6056,2006,1329,566
6057,2012,1331,564
6058,2070,1376,1095
6059,2073,1378,1160
6060,2073,1378,1158
6061,2087,1390,1166
6062,2087,1390,1180
6063,2087,1390,1093
6064,2365,1706,1265
6065,2365,1706,1338
6066,2365,1706,1340
6067,2365,1706,1362
6068,2365,1706,1345
6069,2365,1706,1349
6070,2365,1706,1348
6071,2365,1706,1354
6072,2365,1706,1353
6073,2365,1706,1324
6074,2365,1706,1325
6075,2365,1706,1326
6076,2365,1706,1327
6077,2365,1706,1271
6078,2365,1706,1301
6079,2365,1706,1290
6080,2365,1706,1294
6081,2365,1706,1307
6082,2365,1706,1275
6083,2365,1706,1276
6084,2365,1706,1359
6085,2371,1709,1093
6086,2371,1709,1313
6087,2371,1709,1312
6088,2372,1710,1332
6089,2372,1710,1333
6090,2466,1786,1095
6091,2485,1804,1376
6092,2514,1827,1382
6093,2525,1832,1095
6094,2722,1989,1393
6095,2729,1994,1390
6096,2734,1997,1093
6097,2743,2003,1095
6098,2751,2007,1095
6099,2781,2037,1093
6100,2802,2056,1095
6101,3036,2245,1094
6102,3038,2246,1094
6103,3044,2251,1094
6104,3056,2257,1094
6105,3122,2307,1093
6106,3126,2309,1095
6107,3136,2318,1095
6108,3146,2323,1093
6109,3189,2350,1093
6110,3218,2365,16
6111,3218,2365,17
6112,3218,2365,18
6113,3227,2371,1095
6114,3244,2384,1093
6115,3250,2390,1093
6116,3357,2458,1093
6117,3522,2578,1093
6118,3533,2584,1093
6119,3543,2590,1093
6120,3658,2668,24
6121,3668,2669,1095
6122,3959,2866,1095
6123,3965,2868,1093
6124,4034,2919,1093
6125,4130,3006,53
6126,4185,3038,949
6127,4186,3039,949
6128,4216,3056,949
6129,4232,3064,949
6130,4243,3071,1093
6131,4248,3075,1093
6132,4377,3160,1094
6133,4377,3160,1071
6134,4417,3183,1094
6135,4417,3183,1071
6136,4436,3187,1094
6137,4436,3187,1071
6138,4436,3187,1074
6139,4553,3238,1094
6140,4553,3238,1071
6141,4729,3367,782
6142,4729,3367,783
6143,4763,3392,1095
6144,4817,3420,1093
6145,5015,3544,1093
6146,5231,3684,1093
6147,5478,3853,1095
6148,5582,3944,1095
6149,5726,4039,1093
6150,5732,4042,1093
6151,5766,4054,1095
6152,5770,4057,1095
6153,5798,4067,1240
6154,5900,4112,1240
6155,6054,4195,1240
6156,6068,4203,1240
6157,6224,4284,1239
6158,6230,4286,1240
6159,6294,4317,1095
6160,6295,4318,1094
6161,6298,4321,1094
6162,6337,4349,1095
6163,6413,4404,1257
6164,6471,4442,1094
6165,6631,4582,1093
6166,6744,4644,602
6167,6780,4666,602
6168,6814,4689,602
6169,6827,4701,602
6170,6898,4742,1095
6171,6912,4754,602
6172,7115,4912,152
6173,7153,4940,130
6174,7326,5076,134
6175,7342,5087,1093
6176,7347,5089,1095
6177,7395,5122,1095
6178,7410,5137,1093
6179,7438,5157,1095
6180,7523,5218,1093
6181,7555,5229,1093
6182,7567,5236,1093
6183,7578,5241,1093
6184,7669,5321,322
6185,7798,5419,1095
6186,7798,5419,319
6187,7814,5432,319
6188,7814,5432,159
6189,7929,5487,1093
6190,7965,5513,1093
6191,8039,5571,1093
6192,8073,5589,1093
6193,8083,5592,1095
6194,8163,5645,1093
6195,8253,5717,1093
6196,8337,5767,1093
6197,8471,5868,1093
6198,8618,5963,1093
6199,8816,6090,1095
6200,8877,6113,535
6201,8878,6114,1094
6202,8888,6119,615
6203,8888,6119,617
6204,8888,6119,689
6205,8888,6119,706
6206,8888,6119,707
6207,8888,6119,683
6208,8888,6119,692
6209,8888,6119,724
6210,8888,6119,739
6211,8888,6119,741
6212,8888,6119,712
6213,8888,6119,717
6214,8888,6119,727
6215,8888,6119,730
6216,8888,6119,731
6217,8888,6119,732
6218,8888,6119,737
